,SMILES,PKM2_inhibition,ERK2_inhibition,inhibits
506,C(#CC[NH+]1CCOCC1)COCC#Cc1ccccc1,0,0,0
507,C/C(=N/Cc1ccco1)C1=C([O-])c2ccccc2C1=O,0,0,0
508,C/C(=N\CCCn1ccnc1)C1=C([O-])c2ccccc2C1=O,0,0,0
509,C/C(=N\CC[NH+]1CCOCC1)C1=C([O-])c2ccccc2C1=O,0,0,0
510,C=CCN(CC=C)C(=O)CCCC(=O)N(CC=C)CC=C,0,0,0
511,C=CCSc1nnc(Cc2c(C)[nH]c3ccccc23)o1,0,0,0
512,C=CCn1c(SCC(=O)C(C)(C)C)nnc1-c1ccccn1,0,0,0
513,C=CCn1c(SCC(N)=O)nnc1-c1ccccc1O,0,0,0
514,C=CCn1c(SCCC#N)nnc1-c1ccncc1,0,0,0
515,CC(=C1C(=O)c2ccccc2C1=O)[N@@H+]1CCc2ccccc2C1,0,0,0
516,CC(=O)N(CC(C)(C)CC=C(C)C)c1ccccc1,0,0,0
517,CC(=O)N(c1ccc(C)cc1)[C@@H]1C=CS(=O)(=O)C1,0,0,0
518,CC(=O)N1CCc2cc(NC(=O)c3ccc(C)cc3)ccc21,0,0,0
519,CC(=O)Nc1cc(NC(=O)CCCC(=O)[O-])ccc1Cl,0,0,0
520,CC(=O)Nc1ccc(N/C=C/C(=O)C(C)(C)C)cc1,0,0,0
521,CC(=O)Nc1ccc(NC(=O)c2ccccc2F)cc1,0,0,0
522,CC(=O)Nc1cccc(NC(=O)[C@H]2C[C@H]3CC[C@@H]2C3)c1,0,0,0
523,CC(=O)Nc1nc2ccccc2n1Cc1ccccc1C,0,0,0
524,CC(=O)O[C@@]1(c2ccccc2)CC[N@@H+](C)[C@@H]2CCCC[C@H]21,0,0,0
525,CC(=O)c1c(COC(=O)c2ccco2)nc2ccccc2[n+]1[O-],0,0,0
526,CC(=O)c1ccc(OCC(=O)N[C@@H]2CCS(=O)(=O)C2)cc1,0,0,0
527,CC(=O)c1cccc(NC(=O)N[C@H](C)c2ccncc2)c1,0,0,0
528,CC(=O)c1cnc(Nc2nc(C)c3ccc(C)cc3n2)nc1C,0,0,0
529,CC(C)(C)NC(=O)CSc1nnnn1C(C)(C)C,0,0,0
530,CC(C)(C)NC(=O)NC(=O)Cn1cc(C(F)(F)F)ccc1=O,0,0,0
531,CC(C)(C)[NH2+]C[C@@H](O)c1cc(Cl)c(N)c(Cl)c1,0,0,0
532,CC(C)(C)c1ccc(C(=O)CSc2ncn[nH]2)cc1,0,0,0
533,CC(C)C(=O)Nc1cc(C(F)(F)F)ccc1N1CCOCC1,0,0,0
534,CC(C)CNC(=O)CN(C1CCCCC1)S(C)(=O)=O,0,0,0
535,CC(C)Cc1nnc(NC(=O)CSc2ncn[nH]2)s1,0,0,0
536,CC(C)n1c(NCc2cccs2)nc2ccccc21,0,0,0
537,CC([NH3+])=C(C#N)C(=O)COc1ncnc2ccccc12,0,0,0
538,CC/C(=C1/C(=O)CC(C)(C)[C@H](C(=O)OC)C1=O)[NH+]1CCCC1,0,0,0
539,CC1(C)C(=O)C2(CCCC2)C(=O)O[C@@H]1c1ccco1,0,0,0
540,CC1(C)CC(=O)C=C(Nc2cc(-c3ccccc3)[nH]n2)C1,0,0,0
541,CC1(C)[C@@]2(C(=O)NCc3ccccn3)CC[C@]1(C)C(=O)O2,0,0,0
542,CCC(=O)Nc1cc(-c2nn3c(C)nnc3s2)ccc1C,0,0,0
543,CCCCC(=O)Nc1ccc(NC(=O)C2CC2)cn1,0,0,0
544,CCCCCn1c(N)c(C#N)c2nc3ccccc3nc21,0,0,0
545,CCCCNC(=O)CC(=O)Nc1ccccc1C(=O)[O-],0,0,0
546,CCCCOC(=O)[C@H]1CCC[C@H](C(=O)OCCCC)[NH2+]1,0,0,0
547,CCCCOc1ccc(S(=O)(=O)N2CCCCCC2)cc1,0,0,0
548,CCCCn1nc(CC(=O)[O-])c2ccccc2c1=O,0,0,0
549,CCCN1C(=O)[C@](O)(C/C(C)=N/O)c2ccccc21,0,0,0
550,CCCN1C=CC(=C2C(=O)c3ccccc3C2=O)C=C1,0,0,0
551,CCCS(=O)(=O)NCc1cn2cccc(C)c2[nH+]1,0,0,0
552,CCCc1ccc([C@@H](C)NC(=O)c2cnccn2)cc1,0,0,0
553,CCCc1n[nH]c2c1[C@H]([C@H]1CC=CCC1)C(C#N)=C([NH3+])O2,0,0,0
554,CCCn1c(C)nc2c(NCC[NH+](C)C)nc(C)nc21,0,0,0
555,CCCn1c(CCC(=O)[O-])ccc1-c1cccs1,0,0,0
556,CCCn1c(NC(=O)c2ccc(C)cc2)nc2ccccc21,0,0,0
557,CCOC(=O)C1=C(C)NC(=O)[C@@H](C(N)=O)[C@H]1c1ccccc1,0,0,0
558,CCOC(=O)C1=C([NH3+])OC2=C(C(=O)CCC2)[C@@H]1c1ccco1,0,0,0
559,CCOC(=O)C1CCN(C(=O)Nc2ccc(Cl)cc2)CC1,0,0,0
560,CCOC(=O)C1CC[NH+](Cc2ccc(F)cc2)CC1,0,0,0
561,CCOC(=O)C1CC[NH+](Cc2ccccc2C(F)(F)F)CC1,0,0,0
562,CCOC(=O)CC(=O)CSc1nc2nc(C)cc(C)n2n1,0,0,0
563,CCOC(=O)COc1cc(=O)n(CC)c2ccccc12,0,0,0
564,CCOC(=O)CSc1nc(C2CC2)nc2ccccc12,0,0,0
565,CCOC(=O)N1CCC([NH2+]C2CCCCCCC2)CC1,0,0,0
566,CCOC(=O)NC(NC(=O)OCC)C(=O)c1ccccc1,0,0,0
567,CCOC(=O)[C@@H]1C(=O)Nc2nc(C)nn2[C@@H]1c1ccccc1,0,0,0
568,CCOC(=O)c1c(C)n(C)c2ccc(O)c(C[NH+](C)C)c12,0,0,0
569,CCOC(=O)c1c(C)oc(/N=C/c2ccccc2O)c1C#N,0,0,0
570,CCOC(=O)c1c(Nc2ccccc2N)cc(C)nc1C,0,0,0
571,CCOC(=O)c1ccc(Nc2nc(C)cc(C)c2C#N)cc1,0,0,0
572,CCOC(=O)c1ccccc1NC(=O)c1cccs1,0,0,0
573,CCOCC(=O)Nc1cc(-c2cn3cccnc3[nH+]2)ccc1C,0,0,0
574,CCO[P@](=O)(C#CC(C)(C)C)C1(O)CCCCC1,0,0,0
575,CCO[P@](=O)(c1ccccc1Cl)C1(O)CCCCC1,0,0,0
576,CCOc1ccc(-n2c(SC)nc3c(c2=O)SCC3)cc1,0,0,0
577,CCOc1ccc(Cl)cc1CSc1n[nH]c(CC)n1,0,0,0
578,CCOc1cccc(-n2nnnc2-c2ccc(OC)cc2)c1,0,0,0
579,CCOc1ccccc1C(=O)NCCCn1ccnc1,0,0,0
580,CCSC1=C(C#N)C2(CCCCC2)[C@H](C#N)C(=O)N1,0,0,0
581,CCc1ccc(Nc2cc(=O)n(C3CCCCC3)c(=O)[nH]2)cc1,0,0,0
582,CN(C(=O)c1cc2sccc2n1C)C1CCCCC1,0,0,0
583,CN(C(=O)c1ccncc1)c1nnc(-c2ccncc2)s1,0,0,0
584,CN(C)S(=O)(=O)c1ccc2c(c1)[C@@H](CC(=O)[O-])OC2=O,0,0,0
585,CN(C)c1ccccc1C(=O)c1ccccc1N(C)C,0,0,0
586,CN1C(=O)NC(=O)/C(=C/[NH2+][C@@H]2C[C@@H]3CC[C@@]2(C)C3(C)C)C1=O,0,0,0
587,CN1C(=O)c2ccccc2[C@@H](C(=O)[O-])[C@H]1c1cccc(F)c1,0,0,0
588,CNC(=[NH+]c1cc(C)nn1-c1ccccc1)c1ccccc1,0,0,0
589,COC(=O)C1=C(C)OC([NH3+])=C(C#N)[C@H]1c1ccccc1,0,0,0
590,COC(=O)C1=C(NC(=O)c2cccc(OC)c2)CCS1,0,0,0
591,COC(=O)C1=CNC=C(C(=O)OC)C1c1ccccc1Cl,0,0,0
592,COC(=O)CNC(=O)[C@@]1(C)C=CCN1C(=O)c1ccccc1,0,0,0
593,COC(=O)Cc1c(C)nc2nc(-c3ccccc3)[nH]n2c1=O,0,0,0
594,COC(=O)[C@@]1(C)C=C[C@@H](Cc2ccccc2)N1C(C)=O,0,0,0
595,COC(=O)c1cc(=O)n2c(-c3ccccc3)csc2n1,0,0,0
596,COC(=O)c1ccc(N/C(C)=C/C(=O)c2ccc(C)o2)cc1,0,0,0
597,COC(=O)c1cccc(NS(=O)(=O)c2cccs2)c1C,0,0,0
598,COC(=O)c1ccccc1NC(=O)NC[C@H]1CCCO1,0,0,0
599,COCCCN(C(C)=O)c1nc(-c2ccccc2)cs1,0,0,0
600,COCCCn1c([S-])nnc1-c1ccccc1Cl,0,0,0
601,COCCNC(=O)CSCc1c(F)cccc1Cl,0,0,0
602,COCCn1nnnc1SCC(=O)c1ccccc1,0,0,0
603,COc1cc(NC(=O)N2CCOCC2)cc(OC)c1,0,0,0
604,COc1cc(OC)c(C(=O)NC2CCCCCC2)cc1OC,0,0,0
605,COc1cc2c(c(OC)c1)[C@@H](c1ccncc1)CC(=O)N2,0,0,0
606,COc1ccc(-c2nc(N)ncc2-c2csc(C)n2)c(O)c1,0,0,0
607,COc1ccc(/C(C[C@@]2(O)C(=O)Nc3ccccc32)=N\O)cc1,0,0,0
608,COc1ccc(C(=O)CSc2nccc(=O)[nH]2)cc1,0,0,0
609,COc1ccc(C(=O)N2CCSC2=S)cc1OC,0,0,0
610,COc1ccc(C(C)(C)C)cc1NC(=O)c1c(C)noc1C,0,0,0
611,COc1ccc(Cc2n[nH]c(=O)c3ccccc23)cc1OC,0,0,0
612,COc1ccc(Cl)cc1S(=O)(=O)NCc1cccs1,0,0,0
613,COc1ccc(NC(=O)Cc2nc3ccccc3[nH]2)cc1,0,0,0
614,COc1ccc(OC)c(NC(=O)[C@@H]2CCCC[C@@H]2C(=O)[O-])c1,0,0,0
615,COc1ccc(OC)c(S(=O)(=O)N2CCCCCC2)c1,0,0,0
616,COc1ccc(S(=O)(=O)N2CCCCC2)cc1C(C)C,0,0,0
617,COc1ccc(S(=O)(=O)NC2CCCCC2)cc1C,0,0,0
618,COc1ccc(S(=O)(=O)[N-]c2cc(C)on2)cc1OC,0,0,0
619,COc1ccc2sc(NC(=O)c3ccco3)nc2c1,0,0,0
620,COc1cccc(-c2nn3c(C)cc(C)nc3c2C(=O)[O-])c1,0,0,0
621,COc1cccc(/C=C2\N=C(SC)SC2=O)c1OC,0,0,0
622,COc1cccc(NC(=O)CNC(=O)c2ccccc2)c1,0,0,0
623,COc1cccc(NC(=O)COC(=O)c2cccnc2)c1,0,0,0
624,COc1cccc(OC)c1OCCCc1c(C)n[nH]c1C,0,0,0
625,COc1cccc2cc(C(=O)Nc3cccc(C)n3)c(=O)oc12,0,0,0
626,COc1ccccc1-c1nc(SCc2ccccn2)n[nH]1,0,0,0
627,COc1ccccc1C(=O)NCc1ccc2c(c1)OCO2,0,0,0
628,COc1ccccc1CC(=O)NC1CC(C)(C)[NH2+]C(C)(C)C1,0,0,0
629,COc1ccccc1OCC(=O)NCc1ccco1,0,0,0
630,COc1ccccc1[C@H]1SCCN1S(C)(=O)=O,0,0,0
631,COn1c(SCc2cccnc2)nc2ccccc2c1=O,0,0,0
632,CS(=O)(=O)N(CC(=O)N1CCCC1)c1cccc(Cl)c1,0,0,0
633,CSC(=Nc1ccccc1)c1c([O-])n(C)c(=O)n(C)c1=O,0,0,0
634,CSCC[C@@H](NC(=O)c1cc(C(C)(C)C)oc1C)C(=O)[O-],0,0,0
635,C[C@@H](OC(=O)c1cccs1)C(=O)NCc1ccccc1,0,0,0
636,C[C@@H]1CCCN(C(=O)Cn2nnc(-c3cccnc3)n2)C1,0,0,0
637,C[C@@H]1CN(C(=O)CN2C(=O)c3ccccc3C2=O)C[C@@H](C)O1,0,0,0
638,C[C@@]1(c2ccccn2)Nc2ccccc2-c2nc3ccccc3n21,0,0,0
639,Cc1c(C(=O)NCCCN2CCCC2=O)oc2ccccc12,0,0,0
640,Cc1c(C(=O)OCCOc2ccccc2)[nH]c2c1C(=O)CCC2,0,0,0
641,Cc1cc(=O)nc(SCn2nnc3ccccc3c2=O)[nH]1,0,0,0
642,Cc1cc(C)n(CNc2nc(C(F)(F)F)cs2)n1,0,0,0
643,Cc1cc(CNC(=O)NC23CC4CC(CC(C4)C2)C3)nn1C,0,0,0
644,Cc1cc(C[NH+]2CCOCC2)c(O)c(C2(C)CCCCC2)c1,0,0,0
645,Cc1cc(N(CN2CCCC2=O)C(=O)c2ccccc2)no1,0,0,0
646,Cc1cc(N2C(=O)[C@H]3CCC[N@H+]3[C@H]2c2sccc2C)no1,0,0,0
647,Cc1cc(N2C[C@H](C(=O)[O-])CC2=O)ccc1Br,0,0,0
648,Cc1cc(NC(=O)Cc2c(F)cccc2Cl)no1,0,0,0
649,Cc1cc(NC(=O)[C@H]2CC(=O)O[C@@H]2c2ccccc2)no1,0,0,0
650,Cc1cc(NC(=O)c2ccccc2Oc2ccccc2)no1,0,0,0
651,Cc1cc2c(s1)Nc1ccccc1[NH+]=C2N1CC[NH+](C)CC1,0,0,0
652,Cc1ccc(-c2nnc(CSc3nncn3N)o2)cc1,0,0,0
653,Cc1ccc(C(=O)N2CCN(S(C)(=O)=O)C2)cc1,0,0,0
654,Cc1ccc(C)c(NC(=O)CC[NH+]2C[C@@H](C)O[C@H](C)C2)c1,0,0,0
655,Cc1ccc(CNC(=O)[C@H]2CCCC[C@@H]2C(=O)[O-])cc1,0,0,0
656,Cc1ccc(C[NH+]2CCC(C(=O)NCCC(C)C)CC2)o1,0,0,0
657,Cc1ccc(N2C(=O)C(Cl)=C([NH2+]CCO)C2=O)c(C)c1,0,0,0
658,Cc1ccc(N2C[C@H](C(=O)Nc3cccnc3)CC2=O)cc1,0,0,0
659,Cc1ccc(NC(=O)CN2C(=O)COc3ccc(C)cc32)nc1,0,0,0
660,Cc1ccc(NC(=O)CN2C(=O)[C@@H](C)Oc3ccccc32)nc1,0,0,0
661,Cc1ccc(NC(=O)C[C@H]2SCCNC2=O)cc1Cl,0,0,0
662,Cc1ccc(NC(=O)[C@@H]2CC(c3ccc(F)cc3)=NO2)cc1,0,0,0
663,Cc1ccc(O)c([C@H](CC(=O)N2CCCC2)c2ccccc2)c1,0,0,0
664,Cc1ccc(OCC(=O)N2CCCCCC2)c(C)c1,0,0,0
665,Cc1ccc(S(=O)(=O)C2(C(=O)Nc3cccnc3)CC2)cc1,0,0,0
666,Cc1ccc(S(=O)(=O)N(CC(=O)[O-])Cc2ccccc2)cc1,0,0,0
667,Cc1ccc(S(=O)(=O)N2CCC[C@@H](C(=O)[O-])C2)s1,0,0,0
668,Cc1ccc(S[C@H](C)c2nc(-c3ccncc3)no2)cc1,0,0,0
669,Cc1ccc([C@@H](O)c2nc3ccccc3n2C(C)C)cc1,0,0,0
670,Cc1ccc2[nH+]c3c(c(N)c2c1)CCN3c1ccccc1,0,0,0
671,Cc1ccc2c(c1)c(-c1ccccc1)nc1nncn12,0,0,0
672,Cc1ccc2cc(C#N)c(NCc3ccco3)nc2c1,0,0,0
673,Cc1cccc(-c2nsc(SCC(=O)N3CCCC3)n2)c1,0,0,0
674,Cc1cccc(NC(=O)c2ccccc2Br)n1,0,0,0
675,Cc1cccc(NCC(=O)Nc2cccc(C)c2C)c1C,0,0,0
676,Cc1cccc([C@H](CC(=O)N2CCCC2)c2ccccc2)c1O,0,0,0
677,Cc1ccccc1CSc1nnc(-c2ccccn2)n1N,0,0,0
678,Cc1ccccc1NCN1C(=O)[C@@H]2[C@H](C1=O)[C@H]1C=C[C@@H]2C1,0,0,0
679,Cc1ccsc1/C=N/c1c(C)n(C)n(-c2ccccc2)c1=O,0,0,0
680,Cc1cn(COC/C=C/c2ccccc2)c(=O)[nH]c1=O,0,0,0
681,Cc1csc(SCC(=O)Nc2cccc3nsnc23)n1,0,0,0
682,Cc1nc(C)n(C(=O)N(c2ccccc2)c2ccccc2)n1,0,0,0
683,Cc1nc(N2CC[NH+](Cc3ccccc3)CC2)nc(O)c1C,0,0,0
684,Cc1nc2sc3c(c2c2nc(-c4ccco4)nn12)CCCC3,0,0,0
685,Cc1noc(C)c1C(=O)NCCc1ccc(Cl)cc1,0,0,0
686,Clc1c(-c2nnc3n2CCC3)sc2ccccc12,0,0,0
687,Clc1ccc(COn2nnc3ccccc32)c(Cl)c1,0,0,0
688,Clc1cccc(C[N@H+]2CCCC[C@@H]2c2cccnc2)c1,0,0,0
689,Cn1cccc1P(=O)(c1cccn1C)c1cccn1C,0,0,0
690,Cn1ccnc1SCC(=O)Nc1ccc2ccccc2c1,0,0,0
691,Cn1cnnc1SCc1ccccc1Br,0,0,0
692,Cn1nnnc1SCC(=O)N1CCc2ccccc2C1,0,0,0
693,Cn1nnnc1SCC[NH2+]CC#Cc1ccccc1,0,0,0
694,FC(F)(F)c1cccc(N2CC[NH+](Cc3ccoc3)CC2)c1,0,0,0
695,FC(F)C(F)(F)C1=CC(c2cccs2)=NCCN1,0,0,0
696,Fc1ccc(-c2nnc(NC3=[NH+]CCCCC3)o2)cc1,0,0,0
697,N#C/C(=C\c1ccco1)Sc1nc2ccccc2s1,0,0,0
698,N#CC1=C([NH3+])SC2(CCCCC2)S[C@@H]1c1ccccc1,0,0,0
699,N=c1n(CCO)c2ccccc2n1Cc1ccc(Cl)cc1,0,0,0
700,N=c1n(CCO)c2ccccc2n1Cc1ccccc1,0,0,0
701,NC(=O)c1ccccc1NC(=O)C[NH+]1CCOCC1,0,0,0
702,NC1=[NH+][C@@H](c2ccccc2Cl)n2c(nc3ccccc32)N1,0,0,0
703,Nc1[nH]cnc2nc(SCC[NH+]3CCCCC3)nc1-2,0,0,0
704,Nc1ccccc1SCC(=O)N1CCc2ccccc21,0,0,0
705,Nc1nc(-c2cccnc2)nn1C(=O)Cc1ccccc1,0,0,0
706,Nc1nc(OCC(F)(F)F)cc(Oc2ccccc2F)n1,0,0,0
707,Nc1nc2n(n1)C1(CCCCC1)C1=C(CCCC1)N2,0,0,0
708,O=C(CCN1C(=O)c2ccccc2C1=O)Oc1ccc(F)cc1,0,0,0
709,O=C(CC[C@@H]1COc2ccccc2O1)Nc1ccc(Cl)cn1,0,0,0
710,O=C(CCc1ccccc1)Nc1ccc(N2CCOCC2)cc1,0,0,0
711,O=C(CCc1nc2ccccc2[nH]1)Nc1ccc2c(c1)OCO2,0,0,0
712,O=C(CCn1c(=O)oc2ccccc21)N1CCOCC1,0,0,0
713,O=C(CN1C(=O)CSC1=O)Nc1ccccc1F,0,0,0
714,O=C(COC(=O)C1CCC1)NCc1ccccc1Cl,0,0,0
715,O=C(COC(=O)CCC1CCCC1)Nc1ccc(Cl)cn1,0,0,0
716,O=C(COC(=O)CCOc1ccccc1)NCc1ccco1,0,0,0
717,O=C(COC(=O)c1ccccn1)Nc1cccc(Cl)c1,0,0,0
718,O=C(CSC1=NCCS1)Nc1ccccc1F,0,0,0
719,O=C(CSc1nc2cc(Cl)ccc2o1)N1CCOCC1,0,0,0
720,O=C(CSc1ncnc2nc[nH]c12)N1CCOCC1,0,0,0
721,O=C(NC(=O)c1ccccc1)NC1(C(F)(F)F)OCCO1,0,0,0
722,O=C(NCCCCNC(=O)c1cccnc1)c1cccnc1,0,0,0
723,O=C(NCc1ccc(F)cc1)c1noc2c1CCCC2,0,0,0
724,O=C(NCc1cccc(Cl)c1)c1ccc2c(c1)OCO2,0,0,0
725,O=C(Nc1c(F)c(F)c(F)c(F)c1F)C1CCCCC1,0,0,0
726,O=C(Nc1ccc(N2CCCCC2)c(Cl)c1)c1ncn[nH]1,0,0,0
727,O=C(Nc1ccc(NC(=O)C2CC2)nc1)c1cccnc1,0,0,0
728,O=C(Nc1ccc2nc(-c3cccnc3)[nH]c2c1)c1ccco1,0,0,0
729,O=C(Nc1cccc(-c2nc3ccccc3[nH]2)c1)c1ccco1,0,0,0
730,O=C(Nc1ccccc1)OCCNC(=O)c1ccccc1,0,0,0
731,O=C(Nc1ccccc1C(F)(F)F)N1CCCCCC1,0,0,0
732,O=C(OCC(=O)N1CCOCC1)c1ccc2c(c1)OCCO2,0,0,0
733,O=C([O-])CCC(=O)Nc1ccccc1N1CCOCC1,0,0,0
734,O=C([O-])CCC(=O)c1ccc2ccc3cccc4ccc1c2c34,0,0,0
735,O=C([O-])CCCC(=O)Nc1ccc(Cl)c(Cl)c1,0,0,0
736,O=C([O-])CS[C@@H]1CC(=O)N(c2cccc(Cl)c2)C1=O,0,0,0
737,O=C(c1cccc(Cl)c1)N1CCN(c2ccccn2)CC1,0,0,0
738,O=C(c1ccco1)N(Cc1ccco1)c1ccc(O)cc1,0,0,0
739,O=C1CC[C@H](C(=O)OCc2cc(Cl)ccc2OC(F)F)N1,0,0,0
740,O=C1C[C@H](c2cccc(Br)c2)C2=C(CCCC2=O)N1,0,0,0
741,O=C1N2c3ccccc3CCc3cccc(c32)[C@@]1(O)C(F)(F)F,0,0,0
742,O=C1NC2=C(C(=O)c3ccccc32)[C@@H](c2ccccc2)N1,0,0,0
743,O=C1[C@@H]2[C@H](C(=O)N1c1nccs1)[C@@H]1C=C[C@H]2C12CC2,0,0,0
744,O=C1[C@H]2CCC[N@H+]2[C@@H](c2cccnc2)N1c1ccc(Cl)cc1,0,0,0
745,O=C1c2ccccc2N[C@@H](c2ccccc2)N1c1ccc(O)cc1,0,0,0
746,O=S(=O)(CCc1nc2ccccc2o1)c1ccc(Cl)cc1,0,0,0
747,O=S(=O)(c1cccc2cccnc12)N(CCO)CCO,0,0,0
748,O=[S@@](N1CCCCCC1)C12CC3CC(CC(C3)C1)C2,0,0,0
749,O=c1c2ccccc2nc(-c2ccco2)n1-c1ccccn1,0,0,0
750,O=c1ccc2cc(S(=O)(=O)N3CCOCC3)ccc2o1,0,0,0
751,Oc1ccc(/C=N/C[C@@H]2COc3ccccc3O2)cc1,0,0,0
752,Oc1ccc2oc3c(c2c1/C=N/n1cnnc1)CCCC3,0,0,0
753,[O-]N1C(c2ccc(Cl)cc2Cl)N([O-])[C@H]2CCCC[C@H]21,0,0,0
754,[O-][n+]1c2c(nn1-c1ccccc1Cl)-c1nonc1CC2,0,0,0
755,c1ccc(-c2nc(-n3ccnc3)nc(-n3ccnc3)n2)cc1,0,0,0
756,c1ccc(-n2nnnc2NCCc2c[nH]c3ccccc23)cc1,0,0,0
757,c1ccc2cc3[nH]c(C[NH+]4CCOCC4)nc3cc2c1,0,0,0
758,c1ccn2c(SCc3cn4ccsc4[nH+]3)nnc2c1,0,0,0
759,c1coc(Cn2nnnc2C[NH+]2CCN(C3CCCC3)CC2)c1,0,0,0
760,c1nc(N2CCOCC2)c2c3c(sc2n1)CCCC3,0,0,0
761,Brc1ccc(-c2nn3c(-c4ccccn4)nnc3s2)o1,0,0,0
762,Brc1ccc(-c2nn3c(-c4ccncc4)nnc3s2)o1,0,0,0
763,C/C([NH2+]C[C@H]1CCCO1)=C1/C(=O)NC(=O)N(c2ccccc2)C1=O,0,0,0
764,C=CCCC(=O)Nc1ccc(COC(=O)N2CCOCC2)cc1,0,0,0
765,C=CCN1C[C@H](c2nc3ccccc3n2Cc2ccccc2)CC1=O,0,0,0
766,C=CCn1c(=O)c(C(=O)NCCc2ccccc2)c([O-])c2ccccc21,0,0,0
767,CC(=O)NC1C[C@H]2CCC[C@@H](C1)N2S(=O)(=O)c1cccc(F)c1,0,0,0
768,CC(=O)N[C@@H]1C(=O)NC(SCC(=O)NC2CCCCC2)=[NH+]C1=O,0,0,0
769,CC(=O)Nc1ccc(Nc2nc(C)nc3c2oc2ccccc23)cc1,0,0,0
770,CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O,0,0,0
771,CC(=O)[C@@]1(O)[C@H](C)C[C@@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)C3=CC[C@]21C,0,0,0
772,CC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccccc2)C(=O)[O-])cc1,0,0,0
773,CC(=O)c1cccc(NC(=O)N2CCC[C@@H]2C(=O)NCc2ccccc2)c1,0,0,0
774,CC(C)(C)NC(=O)NC(=O)COC(=O)CNC(=O)c1cccc(F)c1,0,0,0
775,CC(C)(C)n1ncc2c(=O)n(CC(=O)N3CCCc4ccccc43)cnc21,0,0,0
776,CC(C)(O)C#Cc1ccccc1C(=O)N[C@H](CC(N)=O)C(=O)[O-],0,0,0
777,CC(C)CCOc1cccc(OCC(=O)N[C@@H]2CCS(=O)(=O)C2)c1,0,0,0
778,CC(C)CN1C(=O)N[C@](NC(=O)c2ccco2)(C(F)(F)F)C1=O,0,0,0
779,CC(C)N(C(=O)CSc1nnc(NC(=O)C2CCC2)s1)C(C)C,0,0,0
780,CC(C)OCCCNS(=O)(=O)c1ccc2c(c1)oc(=O)n2C,0,0,0
781,CC(C)Oc1ccc(C(=O)N(CN2CCCC2=O)c2ccc(F)cc2)cc1,0,0,0
782,CC(C)c1n[nH]c2c1C1(CC[NH+](Cc3ccccc3)CC1)C(C#N)=C([NH3+])O2,0,0,0
783,CC([NH2+]C1CC[NH+](Cc2ccccc2)CC1)=C1C(=O)NC(=O)NC1=O,0,0,0
784,CC([NH3+])=C(C#N)C(=O)COc1ncnc2ccc(Br)cc12,0,0,0
785,CC1(C)CC(=O)C2=C(C1)Nc1ccccc1N[C@@H]2c1ccccn1,0,0,0
786,CC1(C)[C@H]2CC[C@]1(CS(=O)(=O)NCc1ccc(C(=O)[O-])cc1)C(=O)C2,0,0,0
787,CC1=CC[C@@H]2C(=O)N(c3ccc(Br)cc3C)C(=O)[C@H]2C1,0,0,0
788,CC1=C[C@]2(C#N)C3([NH+]=C(N)[C@@]2(C#N)[C@@H](c2ccccc2)N1)OCCO3,0,0,0
789,CCC(CC)C(=O)Nc1cccc(C(=O)Nc2ccc3c(c2)OCO3)c1,0,0,0
790,CCC([NH2+]Cc1ccc(F)cc1)=C1C(=O)N(C)C(=O)N(C)C1=O,0,0,0
791,CCCC(=O)Nc1cc(Cl)ccc1N1CCN(C(=O)CC)CC1,0,0,0
792,CCCC1(CCC)NC(=O)N(CC(=O)Nc2ccccc2OC)C1=O,0,0,0
793,CCCC1=C(C(=O)OCC)[C@@H](c2ccc(N(C)C)cc2)n2ncnc2N1,0,0,0
794,CCCCCC(=O)O[C@@H](CN1CCCC1=O)C[NH+]1CCCCC1,0,0,0
795,CCCCN1C(=O)NC(=O)/C(=C(\C)[NH2+]CCc2ccccc2)C1=O,0,0,0
796,CCCCNC(=O)C[S@@](=O)Cc1nc(-c2cccc(C)c2)oc1C,0,0,0
797,CCCCNC(=O)c1ccc(CS(=O)(=O)c2ccc(OC)cc2)o1,0,0,0
798,CCCCOC(=O)[C@H]1[C@H]2C(=O)N(CCCOC)C[C@]23C=C[C@H]1O3,0,0,0
799,CCCCn1c(=N)n(C[C@H](O)COc2ccccc2)c2ccccc21,0,0,0
800,CCCCn1c([O-])c(C(C)=Nc2ccc(OCC)cc2)c(=O)[nH]c1=O,0,0,0
801,CCCN(Cc1cc2ccc(C)cc2[nH]c1=O)C(=O)c1ccccn1,0,0,0
802,CCCNS(=O)(=O)c1ccc(OCC(=O)NCCCOC)cc1,0,0,0
803,CCCNS(=O)(=O)c1ccc(OCC(=O)NCc2ccco2)cc1,0,0,0
804,CCCOc1ccc(C(=O)NCCC(=O)NCCCC(=O)OCC)cc1,0,0,0
805,CCCOc1ccc(NC(=O)[C@@H]2CC(=O)N3CCC[NH+]=C3S2)cc1,0,0,0
806,CCC[C@H](c1nnnn1C1CCCCC1)[NH+]1CCN(C2CCCC2)CC1,0,0,0
807,CCC[C@H](c1nnnn1CCC(C)C)[NH+]1CCC(C(N)=O)CC1,0,0,0
808,CCCc1cc(N2CCCC2)n2nc(C)c(-c3ccccc3)c2n1,0,0,0
